,date,open,close,high,low,volume,code
4580,2020-11-04,1592.105,1591.685,1596.105,1577.105,16444.0,600519
4581,2020-11-05,1609.105,1614.005,1624.585,1604.205,23524.0,600519
4582,2020-11-06,1622.655,1592.725,1623.695,1582.105,23052.0,600519
4583,2020-11-09,1593.485,1634.675,1642.785,1592.725,41470.0,600519
4584,2020-11-10,1645.025,1637.105,1656.585,1628.105,30189.0,600519
4585,2020-11-11,1637.105,1623.455,1669.605,1623.105,34851.0,600519
4586,2020-11-12,1622.115,1626.895,1642.105,1614.375,23473.0,600519
4587,2020-11-13,1616.105,1597.105,1620.985,1583.105,28155.0,600519
4588,2020-11-16,1603.105,1622.155,1622.155,1589.365,30613.0,600519
4589,2020-11-17,1632.105,1607.905,1634.455,1593.175,25224.0,600519
4590,2020-11-18,1607.105,1585.755,1612.635,1575.265,35179.0,600519
4591,2020-11-19,1576.605,1612.295,1617.105,1572.705,27816.0,600519
4592,2020-11-20,1612.105,1612.065,1628.105,1604.755,21875.0,600519
4593,2020-11-23,1663.115,1682.315,1702.005,1663.115,66637.0,600519
4594,2020-11-24,1662.095,1655.605,1674.605,1643.575,32465.0,600519
4595,2020-11-25,1653.605,1618.985,1660.985,1616.105,28226.0,600519
4596,2020-11-26,1618.105,1626.495,1632.095,1617.285,23228.0,600519
4597,2020-11-27,1624.765,1630.005,1632.135,1610.105,21569.0,600519
4598,2020-11-30,1627.105,1606.015,1631.005,1606.015,31940.0,600519
4599,2020-12-01,1618.105,1629.105,1631.095,1612.115,28196.0,600519
4600,2020-12-02,1638.105,1630.115,1641.105,1623.105,23572.0,600519
4601,2020-12-03,1630.115,1641.105,1647.765,1624.205,29506.0,600519
4602,2020-12-04,1644.105,1685.215,1692.205,1644.105,62491.0,600519
4603,2020-12-07,1694.805,1704.505,1732.495,1692.655,58331.0,600519
4604,2020-12-08,1707.105,1742.105,1767.105,1705.105,61454.0,600519
4605,2020-12-09,1758.055,1732.105,1758.105,1731.105,31152.0,600519
4606,2020-12-10,1732.105,1725.005,1741.875,1720.105,32654.0,600519
4607,2020-12-11,1726.885,1712.105,1729.425,1696.915,30776.0,600519
4608,2020-12-14,1719.875,1721.105,1722.085,1707.105,33052.0,600519
4609,2020-12-15,1725.605,1708.115,1729.325,1697.105,29605.0,600519
4610,2020-12-16,1722.605,1732.105,1737.775,1712.315,32150.0,600519
4611,2020-12-17,1737.605,1757.615,1760.105,1732.105,36031.0,600519
4612,2020-12-18,1743.915,1737.105,1761.115,1733.185,27077.0,600519
4613,2020-12-21,1732.105,1734.605,1743.335,1729.705,30697.0,600519
4614,2020-12-22,1742.075,1773.105,1791.095,1734.615,40651.0,600519
4615,2020-12-23,1790.095,1733.755,1798.305,1713.125,47706.0,600519
4616,2020-12-24,1710.105,1722.445,1750.985,1687.125,37857.0,600519
4617,2020-12-25,1695.095,1722.105,1739.105,1692.105,23088.0,600519
4618,2020-12-28,1718.705,1765.105,1780.905,1718.155,30080.0,600519
4619,2020-12-29,1765.105,1759.105,1778.905,1747.105,22868.0,600519
4620,2020-12-30,1762.105,1825.105,1825.105,1762.095,34452.0,600519
4621,2020-12-31,1833.105,1890.105,1891.085,1831.105,38860.0,600519
4622,2021-01-04,1892.085,1889.105,1897.095,1875.915,43514.0,600519
4623,2021-01-05,1882.105,1951.555,1951.555,1874.565,52116.0,600519
4624,2021-01-06,1956.905,1992.105,2017.105,1928.135,47410.0,600519
4625,2021-01-07,1989.105,2032.105,2032.105,1967.105,37931.0,600519
4626,2021-01-08,2034.105,1982.105,2042.985,1955.125,53862.0,600519
4627,2021-01-11,1982.105,1991.835,2042.605,1950.705,51080.0,600519
4628,2021-01-12,1980.105,2053.005,2053.005,1977.105,41059.0,600519
4629,2021-01-13,2056.105,2056.105,2065.435,2027.105,34390.0,600519
4630,2021-01-14,2048.105,2026.105,2055.105,2008.215,36152.0,600519
4631,2021-01-15,2007.105,1974.105,2026.455,1921.105,59509.0,600519
4632,2021-01-18,1953.165,1955.105,1983.585,1932.375,39144.0,600519
4633,2021-01-19,1965.215,1901.515,1988.405,1898.955,46345.0,600519
4634,2021-01-20,1900.105,1932.735,1947.595,1874.605,45082.0,600519
4635,2021-01-21,1940.105,1962.105,1982.125,1933.105,38310.0,600519
4636,2021-01-22,1961.105,1972.055,1992.105,1952.205,29248.0,600519
4637,2021-01-25,1975.105,2067.105,2071.605,1975.105,55957.0,600519
4638,2021-01-26,2077.105,2033.995,2079.105,2017.215,31747.0,600519
4639,2021-01-27,2033.995,1981.105,2033.995,1977.105,37120.0,600519
4640,2021-01-28,1972.105,1980.105,2001.765,1952.125,35129.0,600519
4641,2021-01-29,1993.295,2008.285,2041.585,1982.325,33701.0,600519
4642,2021-02-01,2022.105,2001.425,2052.105,1987.105,29341.0,600519
4643,2021-02-02,2004.325,2037.105,2042.095,1994.205,34582.0,600519
4644,2021-02-03,2042.105,2082.015,2090.375,2032.105,38714.0,600519
4645,2021-02-04,2083.105,2212.955,2222.105,2083.105,63851.0,600519
4646,2021-02-05,2217.105,2205.105,2256.705,2183.105,39729.0,600519
4647,2021-02-08,2229.105,2260.905,2270.985,2205.105,35786.0,600519
4648,2021-02-09,2260.905,2348.535,2348.535,2242.105,33297.0,600519
4649,2021-02-10,2377.105,2493.105,2493.305,2377.105,61371.0,600519
4650,2021-02-18,2480.085,2363.105,2519.985,2357.105,65912.0,600519
4651,2021-02-19,2343.265,2352.105,2388.765,2273.705,59385.0,600519
4652,2021-02-22,2347.105,2180.125,2347.105,2170.325,78935.0,600519
4653,2021-02-23,2157.245,2199.105,2236.995,2157.105,57455.0,600519
4654,2021-02-24,2200.095,2081.105,2210.105,2052.605,82116.0,600519
4655,2021-02-25,2101.105,2042.105,2116.605,2013.315,59726.0,600519
4656,2021-02-26,1992.105,2014.885,2072.055,1959.405,66525.0,600519
4657,2021-03-01,2071.105,2050.105,2071.105,2012.105,44916.0,600519
4658,2021-03-02,2072.105,1950.105,2072.105,1925.105,70765.0,600519
4659,2021-03-03,1932.105,2032.105,2041.875,1925.105,54215.0,600519
4660,2021-03-04,1987.105,1925.105,1988.105,1902.205,65088.0,600519
4661,2021-03-05,1892.105,1952.215,1987.105,1880.105,63779.0,600519
4662,2021-03-08,1967.065,1852.105,1977.105,1852.105,63100.0,600519
4663,2021-03-09,1847.105,1829.095,1892.105,1792.285,82266.0,600519
4664,2021-03-10,1869.105,1862.115,1891.975,1859.105,51172.0,600519
4665,2021-03-11,1867.105,1940.105,1972.095,1853.585,56769.0,600519
4666,2021-03-12,1962.105,1918.105,1969.105,1894.115,40323.0,600519
4667,2021-03-15,1942.105,1867.555,1961.905,1843.255,62485.0,600519
4668,2021-03-16,1867.035,1902.605,1912.095,1857.105,34649.0,600519
4669,2021-03-17,1892.105,1922.465,1942.105,1868.115,31375.0,600519
4670,2021-03-18,1927.105,1961.805,1978.465,1927.105,33865.0,600519
4671,2021-03-19,1927.105,1902.105,1935.105,1884.335,35781.0,600519
4672,2021-03-22,1892.205,1882.095,1918.195,1847.655,36914.0,600519
4673,2021-03-23,1890.985,1888.105,1900.905,1862.105,27446.0,600519
4674,2021-03-24,1873.105,1881.105,1905.105,1873.105,29357.0,600519
4675,2021-03-25,1862.115,1863.105,1880.985,1838.905,31575.0,600519
4676,2021-03-26,1877.105,1905.105,1914.105,1850.105,50016.0,600519
4677,2021-03-29,1935.305,1926.205,1988.455,1918.255,56992.0,600519
4678,2021-03-30,1932.105,1948.155,1978.105,1927.185,32627.0,600519
4679,2021-03-31,1937.205,1901.105,1938.125,1892.105,37154.0,600519
4680,2021-04-01,1913.105,1936.605,1938.905,1893.325,26588.0,600519
4681,2021-04-02,1948.105,2054.105,2057.105,1948.105,52028.0,600519
4682,2021-04-06,2053.105,2018.135,2054.085,1994.405,32742.0,600519
4683,2021-04-07,1996.165,1953.105,2009.405,1942.105,40201.0,600519
4684,2021-04-08,1939.135,1962.105,1971.105,1936.105,28548.0,600519
4685,2021-04-09,1934.105,1912.105,1946.105,1897.115,28809.0,600519
4686,2021-04-12,1903.105,1900.995,1922.105,1883.805,31943.0,600519
4687,2021-04-13,1912.105,1913.105,1941.905,1901.105,28992.0,600519
4688,2021-04-14,1927.105,1939.105,1940.105,1908.105,24115.0,600519
4689,2021-04-15,1923.005,1907.705,1939.005,1882.105,34366.0,600519
4690,2021-04-16,1917.185,1947.085,1960.105,1904.105,30294.0,600519
4691,2021-04-19,1947.105,1980.105,1990.465,1925.105,31754.0,600519
4692,2021-04-20,1963.205,1986.905,2021.105,1962.105,28290.0,600519
4693,2021-04-21,1968.105,1972.105,1989.905,1957.205,26150.0,600519
4694,2021-04-22,1982.005,1947.605,1991.105,1943.605,26850.0,600519
4695,2021-04-23,1948.075,2001.045,2011.985,1944.605,33463.0,600519
4696,2021-04-26,2024.105,1969.925,2027.105,1965.705,34045.0,600519
4697,2021-04-27,1979.185,1986.545,1987.355,1957.195,22108.0,600519
4698,2021-04-28,1902.105,1934.105,1939.605,1895.105,81343.0,600519
4699,2021-04-29,1939.145,1918.465,1942.045,1906.105,41284.0,600519
4700,2021-04-30,1918.105,1898.885,1928.105,1895.815,38401.0,600519
4701,2021-05-06,1892.105,1851.105,1898.945,1845.105,53546.0,600519
4702,2021-05-07,1857.105,1795.105,1860.085,1793.105,52493.0,600519
4703,2021-05-10,1792.105,1771.135,1801.105,1758.115,46003.0,600519
4704,2021-05-11,1768.105,1851.105,1858.105,1765.405,42494.0,600519
4705,2021-05-12,1841.185,1876.105,1891.105,1841.105,32699.0,600519
4706,2021-05-13,1857.855,1863.605,1877.155,1845.105,25078.0,600519
4707,2021-05-14,1874.105,1901.955,1922.605,1868.105,35611.0,600519
4708,2021-05-17,1917.205,1950.065,1977.305,1917.205,44524.0,600519
4709,2021-05-18,1957.105,1951.415,1969.105,1937.165,17504.0,600519
4710,2021-05-19,1951.105,1941.105,1966.915,1932.105,22410.0,600519
4711,2021-05-20,1966.105,1950.985,1966.205,1937.465,21857.0,600519
4712,2021-05-21,1947.185,1934.205,1971.985,1929.125,24248.0,600519
4713,2021-05-24,1943.105,1963.395,1972.165,1923.105,32548.0,600519
4714,2021-05-25,1977.105,2086.605,2092.205,1977.105,67757.0,600519
4715,2021-05-26,2100.085,2112.105,2133.905,2085.185,38604.0,600519
4716,2021-05-27,2103.125,2137.105,2212.105,2093.205,45373.0,600519
4717,2021-05-28,2133.075,2122.105,2142.105,2097.615,25807.0,600519
4718,2021-05-31,2107.605,2110.105,2110.455,2064.105,31739.0,600519
4719,2021-06-01,2114.105,2133.055,2141.055,2098.105,30616.0,600519
4720,2021-06-02,2142.105,2114.105,2156.105,2100.285,22863.0,600519
4721,2021-06-03,2112.105,2114.325,2152.445,2102.185,23450.0,600519
4722,2021-06-04,2107.105,2143.605,2180.105,2106.145,31422.0,600519
4723,2021-06-07,2157.105,2163.105,2171.105,2132.115,25466.0,600519
4724,2021-06-08,2152.105,2083.105,2172.095,2053.255,47314.0,600519
4725,2021-06-09,2084.105,2091.605,2106.105,2052.215,25502.0,600519
4726,2021-06-10,2087.105,2130.585,2143.475,2082.185,25567.0,600519
4727,2021-06-11,2131.105,2070.915,2136.105,2070.915,33971.0,600519
4728,2021-06-15,2087.205,2085.105,2100.985,2040.105,29361.0,600519
4729,2021-06-16,2084.105,2050.105,2087.105,2040.105,27593.0,600519
4730,2021-06-17,2047.755,2049.015,2080.105,2036.465,21068.0,600519
4731,2021-06-18,2039.105,1983.045,2048.605,1957.105,54028.0,600519
4732,2021-06-21,1977.105,1973.745,1991.795,1942.105,35488.0,600519
4733,2021-06-22,1984.105,1967.075,1990.105,1945.995,33228.0,600519
4734,2021-06-23,1972.105,1930.105,1975.105,1926.255,37079.0,600519
4735,2021-06-24,1932.115,1960.155,1972.105,1913.105,31474.0,600519
4736,2021-06-25,1961.358,2003.398,2020.398,1953.998,35875.0,600519
4737,2021-06-28,2011.398,2014.408,2029.398,1984.398,27452.0,600519
4738,2021-06-29,2019.398,1973.398,2026.398,1962.398,33031.0,600519
4739,2021-06-30,1976.398,1968.098,1985.398,1957.698,21916.0,600519
4740,2021-07-01,1971.368,2016.398,2021.398,1942.998,33701.0,600519
4741,2021-07-02,1986.398,1924.398,1986.398,1922.898,46275.0,600519
4742,2021-07-05,1911.398,1905.398,1931.278,1896.398,34421.0,600519
4743,2021-07-06,1906.398,1924.298,1925.398,1871.408,35283.0,600519
4744,2021-07-07,1921.398,1915.398,1940.278,1910.408,28122.0,600519
4745,2021-07-08,1911.498,1896.398,1915.398,1879.398,35517.0,600519
4746,2021-07-09,1875.918,1883.508,1897.308,1856.398,30908.0,600519
4747,2021-07-12,1886.948,1872.398,1910.178,1851.898,39010.0,600519
4748,2021-07-13,1879.398,1894.298,1916.898,1876.398,29925.0,600519
4749,2021-07-14,1885.398,1873.398,1885.898,1856.398,30771.0,600519
4750,2021-07-15,1866.418,1909.388,1924.398,1861.998,42190.0,600519
4751,2021-07-16,1891.398,1867.298,1907.998,1861.398,35408.0,600519
4752,2021-07-19,1867.288,1886.398,1897.398,1852.398,30052.0,600519
4753,2021-07-20,1886.398,1891.398,1900.328,1872.808,23475.0,600519
4754,2021-07-21,1900.398,1880.398,1917.398,1873.408,29780.0,600519
4755,2021-07-22,1871.398,1851.408,1885.298,1850.358,39090.0,600519
4756,2021-07-23,1849.218,1811.398,1849.218,1806.488,47585.0,600519
4757,2021-07-26,1790.398,1715.508,1790.398,1691.398,98619.0,600519
4758,2021-07-27,1714.398,1624.288,1721.398,1614.398,86577.0,600519
4759,2021-07-28,1614.398,1680.298,1699.598,1593.518,85369.0,600519
4760,2021-07-29,1721.408,1661.188,1734.398,1645.738,63864.0,600519
4761,2021-07-30,1636.398,1590.388,1636.398,1569.158,77736.0,600519
4762,2021-08-02,1575.398,1666.398,1667.378,1532.118,97401.0,600519
4763,2021-08-03,1641.398,1660.698,1680.388,1600.198,54375.0,600519
4764,2021-08-04,1645.458,1635.398,1671.398,1629.398,38175.0,600519
4765,2021-08-05,1604.278,1610.398,1656.398,1587.758,48060.0,600519
4766,2021-08-06,1600.398,1582.398,1605.408,1557.998,45686.0,600519
4767,2021-08-09,1562.398,1605.198,1620.398,1561.398,47698.0,600519
4768,2021-08-10,1611.398,1710.398,1714.278,1586.398,83285.0,600519
4769,2021-08-11,1691.408,1661.898,1696.408,1661.408,38663.0,600519
4770,2021-08-12,1643.398,1601.398,1660.398,1597.588,47551.0,600519
4771,2021-08-13,1601.398,1611.438,1624.398,1590.398,37905.0,600519
4772,2021-08-16,1607.398,1610.598,1624.998,1596.478,28057.0,600519
4773,2021-08-17,1611.398,1546.398,1611.398,1540.278,61201.0,600519
4774,2021-08-18,1536.058,1531.398,1554.388,1511.398,59970.0,600519
4775,2021-08-19,1533.618,1531.368,1554.598,1511.398,41292.0,600519
4776,2021-08-20,1466.568,1459.398,1508.948,1436.898,114545.0,600519
4777,2021-08-23,1449.278,1481.588,1510.398,1448.168,71597.0,600519
4778,2021-08-24,1486.398,1536.578,1553.948,1477.168,72594.0,600519
4779,2021-08-25,1559.038,1576.418,1592.268,1554.398,54239.0,600519
4780,2021-08-26,1576.388,1506.398,1576.388,1506.118,54020.0,600519
4781,2021-08-27,1500.398,1507.428,1536.398,1495.498,36095.0,600519
4782,2021-08-30,1516.398,1497.398,1524.398,1457.348,51588.0,600519
4783,2021-08-31,1501.198,1469.398,1527.748,1466.498,43677.0,600519
4784,2021-09-01,1470.398,1533.408,1546.388,1442.498,77316.0,600519
4785,2021-09-02,1544.388,1530.198,1554.398,1512.288,42837.0,600519
4786,2021-09-03,1521.418,1569.618,1571.188,1493.398,52835.0,600519
4787,2021-09-06,1560.398,1582.068,1619.558,1537.548,55338.0,600519
4788,2021-09-07,1572.428,1580.398,1595.878,1562.398,31211.0,600519
4789,2021-09-08,1571.398,1544.498,1582.578,1539.478,33064.0,600519
4790,2021-09-09,1537.398,1545.478,1556.398,1535.408,19950.0,600519
4791,2021-09-10,1545.478,1573.978,1580.198,1544.398,33388.0,600519
4792,2021-09-13,1576.398,1565.398,1595.398,1551.498,27720.0,600519
4793,2021-09-14,1570.398,1568.398,1594.398,1564.398,33761.0,600519
4794,2021-09-15,1561.398,1527.138,1571.398,1521.398,41570.0,600519
4795,2021-09-16,1514.398,1549.468,1555.398,1496.398,45968.0,600519
4796,2021-09-17,1531.398,1597.398,1616.998,1531.398,55130.0,600519
4797,2021-09-22,1570.228,1549.088,1599.398,1546.398,31743.0,600519
4798,2021-09-23,1549.398,1546.398,1567.278,1536.478,30342.0,600519
4799,2021-09-24,1539.398,1605.398,1631.378,1539.398,69537.0,600519
4800,2021-09-27,1661.398,1766.398,1774.798,1661.398,126869.0,600519
4801,2021-09-28,1759.398,1733.458,1771.398,1706.398,49221.0,600519
4802,2021-09-29,1720.398,1731.398,1756.408,1697.298,43291.0,600519
4803,2021-09-30,1729.578,1741.398,1761.618,1714.798,40539.0,600519
4804,2021-10-08,1733.818,1750.998,1789.398,1718.628,47452.0,600519
4805,2021-10-11,1750.908,1778.518,1801.298,1742.408,37676.0,600519
4806,2021-10-12,1777.398,1782.388,1788.398,1753.818,30606.0,600519
4807,2021-10-13,1781.398,1841.298,1861.348,1773.398,50143.0,600519
4808,2021-10-14,1840.328,1822.398,1853.198,1807.398,26623.0,600519
4809,2021-10-15,1801.498,1828.368,1841.388,1801.498,28561.0,600519
4810,2021-10-18,1799.398,1711.398,1799.398,1698.398,69652.0,600519
4811,2021-10-19,1711.398,1723.578,1750.198,1711.278,40315.0,600519
4812,2021-10-20,1744.398,1752.398,1761.198,1717.408,28663.0,600519
4813,2021-10-21,1752.498,1755.398,1771.398,1740.398,23019.0,600519
4814,2021-10-22,1766.398,1812.398,1832.408,1765.398,35963.0,600519
4815,2021-10-25,1791.398,1784.428,1796.408,1769.398,32461.0,600519
4816,2021-10-26,1775.428,1772.448,1790.388,1755.398,21130.0,600519
4817,2021-10-27,1763.698,1730.398,1769.698,1711.498,34647.0,600519
4818,2021-10-28,1736.598,1736.888,1755.178,1713.398,29491.0,600519
4819,2021-10-29,1736.398,1737.478,1759.398,1724.398,28776.0,600519
4820,2021-11-01,1691.398,1714.398,1737.698,1671.398,41690.0,600519
4821,2021-11-02,1708.098,1716.038,1755.618,1699.398,32500.0,600519
4822,2021-11-03,1711.398,1676.398,1721.378,1672.588,27829.0,600519
4823,2021-11-04,1689.338,1715.598,1727.398,1680.818,31130.0,600519
4824,2021-11-05,1715.608,1731.338,1756.388,1715.608,27077.0,600519
4825,2021-11-08,1731.398,1731.498,1742.198,1713.448,17706.0,600519
4826,2021-11-09,1731.378,1701.408,1739.268,1693.398,27352.0,600519
4827,2021-11-10,1701.408,1665.388,1706.398,1646.398,35349.0,600519
4828,2021-11-11,1664.328,1680.998,1680.998,1652.898,22652.0,600519
4829,2021-11-12,1689.398,1685.178,1696.448,1678.058,17607.0,600519
4830,2021-11-15,1685.078,1672.538,1695.398,1661.398,24947.0,600519
4831,2021-11-16,1679.398,1719.398,1729.398,1676.398,33526.0,600519
4832,2021-11-17,1716.398,1706.398,1731.898,1701.408,24505.0,600519
4833,2021-11-18,1692.618,1703.398,1718.398,1681.398,19521.0,600519
4834,2021-11-19,1705.588,1739.808,1760.398,1699.598,31156.0,600519
4835,2021-11-22,1760.398,1765.668,1820.398,1759.398,42573.0,600519
4836,2021-11-23,1763.398,1807.828,1828.398,1763.398,45782.0,600519
4837,2021-11-24,1811.398,1852.398,1877.398,1808.398,54512.0,600519
4838,2021-11-25,1864.398,1867.428,1897.598,1857.648,39753.0,600519
4839,2021-11-26,1876.228,1852.408,1878.398,1836.398,32656.0,600519
4840,2021-11-29,1871.398,1896.398,1901.398,1862.478,42399.0,600519
4841,2021-11-30,1896.798,1842.168,1901.298,1838.898,36925.0,600519
4842,2021-12-01,1861.398,1844.388,1871.348,1830.418,26254.0,600519
4843,2021-12-02,1851.398,1845.398,1853.548,1830.998,20422.0,600519
4844,2021-12-03,1843.398,1883.278,1900.018,1842.448,35818.0,600519
4845,2021-12-06,1894.398,1878.698,1901.398,1861.398,31064.0,600519
4846,2021-12-07,1892.138,1867.268,1899.268,1858.128,36980.0,600519
4847,2021-12-08,1876.278,1954.398,1956.398,1861.398,61048.0,600519
4848,2021-12-09,1966.338,1997.948,2028.318,1956.398,64239.0,600519
4849,2021-12-10,1971.398,2001.398,2007.178,1967.398,43148.0,600519
4850,2021-12-13,2065.398,2029.598,2091.398,2029.398,65807.0,600519
4851,2021-12-14,2029.598,2061.398,2079.298,2011.398,40449.0,600519
4852,2021-12-15,2053.548,2046.398,2076.348,2036.418,30078.0,600519
4853,2021-12-16,2026.398,2030.388,2055.448,1997.628,37211.0,600519
4854,2021-12-17,2011.898,1962.098,2019.398,1947.398,48403.0,600519
4855,2021-12-20,1962.098,1970.358,1997.058,1952.398,32258.0,600519
4856,2021-12-21,1956.398,1949.598,1980.528,1924.228,26286.0,600519
4857,2021-12-22,1951.398,1959.398,1974.398,1951.398,17431.0,600519
4858,2021-12-23,1964.398,2031.398,2031.398,1936.398,39099.0,600519
4859,2021-12-24,2060.278,2105.488,2128.358,2060.278,56130.0,600519
4860,2021-12-27,2079.398,2043.218,2079.398,2023.398,37556.0,600519
4861,2021-12-28,2044.398,2049.578,2066.898,2027.998,27651.0,600519
4862,2021-12-29,2061.398,1952.398,2065.648,1952.398,54049.0,600519
4863,2021-12-30,1952.398,1986.398,2000.378,1939.398,35261.0,600519
4864,2021-12-31,1981.398,1961.398,1984.378,1939.398,29665.0,600519
4865,2022-01-04,1966.398,1962.628,1980.348,1925.398,33843.0,600519
4866,2022-01-05,1956.398,1935.398,1976.398,1929.398,28396.0,600519
4867,2022-01-06,1933.408,1893.618,1947.398,1849.908,51795.0,600519
4868,2022-01-07,1886.398,1853.398,1900.278,1850.718,29817.0,600519
4869,2022-01-10,1839.408,1877.398,1888.398,1828.948,29627.0,600519
4870,2022-01-11,1859.398,1851.948,1876.398,1842.568,22277.0,600519
4871,2022-01-12,1859.398,1878.398,1890.198,1859.398,27474.0,600519
4872,2022-01-13,1876.218,1788.788,1879.388,1776.958,56747.0,600519
4873,2022-01-14,1788.788,1778.398,1804.398,1774.398,29322.0,600519
4874,2022-01-17,1779.398,1773.008,1789.698,1746.738,27354.0,600519
4875,2022-01-18,1773.078,1803.668,1820.248,1763.398,31216.0,600519
4876,2022-01-19,1830.398,1823.398,1830.398,1800.278,26371.0,600519
4877,2022-01-20,1827.398,1880.918,1891.388,1827.398,34014.0,600519
4878,2022-01-21,1871.398,1896.388,1904.888,1862.408,30813.0,600519
4879,2022-01-24,1866.398,1861.598,1895.398,1842.838,23986.0,600519
4880,2022-01-25,1854.398,1854.398,1877.398,1842.398,25510.0,600519
4881,2022-01-26,1853.438,1866.398,1880.398,1830.398,23905.0,600519
4882,2022-01-27,1912.408,1876.398,1922.218,1863.398,42665.0,600519
4883,2022-01-28,1866.398,1798.398,1879.398,1791.408,41020.0,600519
4884,2022-02-07,1812.388,1779.358,1824.958,1761.398,35150.0,600519
4885,2022-02-08,1780.278,1750.398,1784.268,1701.398,41713.0,600519
4886,2022-02-09,1750.488,1807.378,1819.398,1738.368,33885.0,600519
4887,2022-02-10,1811.398,1784.398,1817.298,1768.788,23032.0,600519
4888,2022-02-11,1768.398,1761.368,1812.188,1752.398,33746.0,600519
4889,2022-02-14,1751.398,1780.068,1788.398,1748.708,20196.0,600519
4890,2022-02-15,1780.198,1802.018,1822.398,1770.398,27106.0,600519
4891,2022-02-16,1811.398,1803.948,1818.398,1799.398,14587.0,600519
4892,2022-02-17,1812.008,1798.388,1822.878,1792.398,18214.0,600519
4893,2022-02-18,1789.028,1818.398,1819.378,1777.058,19385.0,600519
4894,2022-02-21,1811.398,1788.388,1818.298,1780.348,20816.0,600519
4895,2022-02-22,1771.408,1719.268,1772.398,1711.418,52299.0,600519
4896,2022-02-23,1722.808,1738.408,1745.398,1711.478,28112.0,600519
4897,2022-02-24,1719.398,1675.508,1725.388,1659.498,65359.0,600519
4898,2022-02-25,1686.398,1710.458,1719.678,1686.398,38979.0,600519
4899,2022-02-28,1698.458,1701.798,1708.398,1678.398,28923.0,600519
4900,2022-03-01,1713.398,1769.878,1774.968,1713.398,47379.0,600519
4901,2022-03-02,1751.398,1756.278,1762.388,1736.398,20074.0,600519
4902,2022-03-03,1757.198,1711.398,1761.648,1705.398,31547.0,600519
4903,2022-03-04,1683.398,1691.898,1704.288,1666.498,31047.0,600519
4904,2022-03-07,1671.598,1618.398,1679.398,1615.198,49156.0,600519
4905,2022-03-08,1671.378,1664.598,1698.058,1643.398,57215.0,600519
4906,2022-03-09,1675.498,1690.578,1716.398,1632.508,56434.0,600519
4907,2022-03-10,1719.398,1705.828,1732.398,1702.398,36462.0,600519
4908,2022-03-11,1677.398,1680.408,1688.398,1629.478,47727.0,600519
4909,2022-03-14,1641.398,1611.398,1661.398,1611.398,49007.0,600519
4910,2022-03-15,1561.398,1514.398,1596.398,1514.398,89056.0,600519
4911,2022-03-16,1545.398,1586.348,1595.298,1504.398,77593.0,600519
4912,2022-03-17,1631.398,1631.548,1666.398,1623.058,68352.0,600519
4913,2022-03-18,1629.398,1619.188,1656.398,1603.678,38349.0,600519
4914,2022-03-21,1635.398,1615.698,1637.048,1606.408,27877.0,600519
4915,2022-03-22,1635.278,1606.398,1635.278,1597.728,21054.0,600519
4916,2022-03-23,1616.398,1663.588,1681.398,1608.398,58067.0,600519
4917,2022-03-24,1649.398,1632.328,1651.398,1628.748,25815.0,600519
4918,2022-03-25,1623.398,1601.398,1645.398,1596.398,29709.0,600519
4919,2022-03-28,1536.398,1572.198,1576.198,1515.398,57542.0,600519
4920,2022-03-29,1572.898,1578.398,1602.898,1572.898,25935.0,600519
4921,2022-03-30,1609.398,1641.498,1641.498,1606.398,42433.0,600519
4922,2022-03-31,1631.398,1630.398,1649.998,1620.198,25174.0,600519
4923,2022-04-01,1641.338,1691.408,1704.398,1633.088,44862.0,600519
4924,2022-04-06,1664.398,1676.398,1700.128,1664.398,27820.0,600519
4925,2022-04-07,1669.398,1676.398,1696.398,1661.498,20196.0,600519
4926,2022-04-08,1679.398,1695.398,1700.098,1677.938,22941.0,600519
4927,2022-04-11,1681.398,1631.398,1681.398,1617.428,43864.0,600519
4928,2022-04-12,1640.398,1693.398,1699.368,1619.398,41630.0,600519
4929,2022-04-13,1678.398,1680.398,1706.398,1662.478,31148.0,600519
4930,2022-04-14,1699.398,1720.398,1747.298,1691.598,37650.0,600519
4931,2022-04-15,1713.598,1717.388,1729.398,1707.288,21041.0,600519
4932,2022-04-18,1692.528,1702.218,1709.398,1679.398,19793.0,600519
4933,2022-04-19,1711.398,1701.698,1744.388,1686.898,24205.0,600519
4934,2022-04-20,1713.088,1708.398,1731.398,1680.078,24156.0,600519
4935,2022-04-21,1701.598,1691.378,1717.398,1681.398,28953.0,600519
4936,2022-04-22,1674.398,1684.398,1699.278,1671.578,27900.0,600519
4937,2022-04-25,1661.398,1619.398,1687.898,1613.398,53658.0,600519
4938,2022-04-26,1614.728,1643.878,1660.378,1611.398,44564.0,600519
4939,2022-04-27,1678.518,1706.318,1721.398,1678.518,57402.0,600519
4940,2022-04-28,1704.398,1746.398,1756.398,1697.898,44010.0,600519
4941,2022-04-29,1747.398,1739.778,1760.398,1722.378,34885.0,600519
4942,2022-05-05,1741.398,1748.398,1781.398,1740.378,33661.0,600519
4943,2022-05-06,1726.388,1704.398,1730.398,1692.398,28596.0,600519
4944,2022-05-09,1691.398,1663.398,1691.398,1649.398,30352.0,600519
4945,2022-05-10,1631.398,1677.588,1696.358,1616.408,40119.0,600519
4946,2022-05-11,1666.398,1679.398,1699.878,1663.398,30313.0,600519
4947,2022-05-12,1664.398,1674.068,1689.398,1661.398,22038.0,600519
